"CRASH_YEAR","CRASH_MONTH","DAY_OF_WEEK","TIME_OF_DAY"
2008,11,2,1850
2008,11,2,2020
2008,11,7,210
2008,11,3,515
2008,11,4,858
2008,11,4,834
2008,11,3,1314
2008,11,3,2030
2008,11,4,756
2008,11,3,1514
2008,11,3,1530
2008,11,3,1812
2008,11,5,1021
2008,11,4,1720
2008,11,4,1701
2008,11,4,2116
2008,11,1,1315
2008,11,2,1921
2008,11,2,2021
2008,11,3,815
2008,11,3,2120
2008,11,7,1459
2008,11,4,1553
2008,11,4,2106
2008,11,2,630
2008,11,6,652
2008,10,7,340
2008,11,2,1745
2008,11,2,1850
2008,11,5,40
2008,11,1,1100
2008,11,6,2213
2008,11,2,1944
2008,11,3,1410
2008,11,6,2225
2008,10,7,256
2008,11,2,645
2008,11,4,1447
2008,11,5,1853
2008,11,5,1926
2008,11,5,1841
2008,11,7,2012
2008,11,6,205
2008,11,5,627
2008,11,5,1258
2008,11,3,1430
2008,11,7,232
2008,11,3,1132
2008,11,6,1157
2008,11,6,1541
2008,11,6,1625
2008,11,3,1734
2008,11,7,1404
2008,11,7,1406
2008,11,1,721
2008,11,3,1715
2008,11,2,1720
2008,11,6,1259
2008,11,3,1045
2008,11,3,1954
2008,11,4,746
2008,11,5,827
2008,11,6,1859
2008,11,6,1656
2008,10,2,2230
2008,11,7,218
2008,10,7,2300
2008,11,2,1440
2008,11,4,1905
2008,11,6,1250
2008,11,6,1556
2008,11,3,1455
2008,11,3,737
2008,11,4,1712
2008,11,6,1435
2008,10,4,1724
2008,11,1,2055
2008,11,7,1655
2008,11,7,1630
2008,11,7,200
2008,11,7,2105
2008,11,7,1709
2008,11,7,441
2008,11,7,813
2008,11,7,1418
2008,11,1,1651
2008,11,6,1319
2008,11,1,625
2008,11,1,1535
2008,11,7,1735
2008,11,7,1911
2008,11,7,2319
2008,11,7,1304
2008,11,1,250
2008,11,1,1305
2008,11,3,600
2008,11,6,2134
2008,11,5,1759
2008,11,4,615
2008,11,6,1520
2008,10,7,1505
2008,11,6,1500
2008,11,7,1146
2008,11,2,250
2008,11,2,707
2008,11,2,547
2008,11,5,1745
2008,11,5,830
2008,11,2,1252
2008,11,5,2042
2008,11,2,1706
2008,11,2,2249
2008,11,3,1005
2008,11,7,1246
2008,11,5,1746
2008,11,2,1247
2008,11,5,1433
2008,11,2,800
2008,11,2,1819
2008,11,1,1352
2008,11,3,14
2008,11,6,2244
2008,11,3,835
2008,11,1,15
2008,11,1,1800
2008,11,6,2253
2008,11,1,1223
2008,11,7,111
2008,11,7,1649
2008,11,6,2021
2008,11,6,706
2008,11,6,1757
2008,11,4,1718
2008,11,6,1159
2008,11,6,1412
2008,11,6,1117
2008,11,4,805
2008,11,3,514
2008,11,1,1245
2008,11,4,820
2008,10,2,1025
2008,10,6,1745
2008,11,2,1435
2008,11,2,1530
2008,11,4,1546
2008,11,4,1433
2008,10,5,2110
2008,11,2,915
2008,11,6,2136
2008,11,7,346
2008,10,6,5
2008,11,2,1017
2008,10,3,1238
2008,10,3,650
2008,11,7,1930
2008,11,3,1638
2008,11,1,1509
2008,10,5,1710
2008,11,5,1422
2008,11,3,946
2008,11,3,1850
2008,11,5,1521
2008,11,2,1200
2008,11,6,2345
2008,11,6,2320
2008,11,2,2105
2008,11,2,1709
2008,11,5,1347
2008,11,5,1306
2008,11,4,2120
2008,11,6,1852
2008,11,1,1050
2008,11,4,936
2008,11,5,1435
2008,11,1,213
2008,11,3,1700
2008,11,7,1110
2008,11,4,850
2008,11,7,150
2008,11,7,2218
2008,11,7,1110
2008,11,7,1200
2008,10,6,2012
2008,11,4,915
2008,10,3,746
2008,11,5,1252
2008,11,7,920
2008,11,3,1007
2008,11,5,1904
2008,11,6,825
2008,11,4,1445
2008,10,2,1141
2008,11,4,1730
2008,10,4,1100
2008,10,4,1913
2008,10,6,1056
2008,11,2,1530
2008,11,6,1700
2008,11,2,1828
2008,11,5,1808
2008,11,6,700
2008,11,6,1805
2008,11,7,2327
2008,10,7,1325
2008,10,4,1004
2008,10,6,1527
2008,11,7,1305
2008,10,5,2152
2008,11,1,236
2008,11,6,2128
2008,11,3,1559
2008,11,3,1743
2008,11,3,1752
2008,11,3,2209
2008,11,6,1354
2008,10,4,1817
2008,10,6,1908
2008,11,3,104
2008,11,4,630
2008,11,6,733
2008,11,6,1111
2008,11,6,1400
2008,11,2,1945
2008,11,1,1449
2008,11,2,1032
2008,11,7,2114
2008,11,4,1104
2008,11,3,1547
2008,11,3,2138
2008,11,3,2152
2008,11,4,1625
2008,11,1,237
2008,11,5,552
2008,11,5,438
2008,11,5,1655
2008,9,6,740
2008,9,5,1020
2008,10,7,1429
2008,10,5,1653
2008,9,7,1819
2008,9,7,1400
2008,9,7,1444
2008,10,4,615
2008,9,5,835
2008,9,6,1242
2008,10,7,2128
2008,10,3,2345
2008,10,5,1530
2008,10,5,950
2008,9,6,1230
2008,9,2,705
2008,9,2,1250
2008,10,7,240
2008,8,4,1235
2008,9,2,934
2008,9,3,1250
2008,9,4,845
2008,9,4,1557
2008,10,6,510
2008,10,7,246
2008,8,7,155
2008,11,4,2211
2008,11,4,1700
2008,11,4,210
2008,11,3,1442
2008,11,5,1030
2008,11,6,856
2008,11,4,1955
2008,11,5,2105
2008,11,3,1557
2008,11,5,220
2008,11,3,346
2008,11,6,1845
2008,11,6,1128
2008,11,6,217
2008,11,3,2309
2008,11,7,516
2008,11,4,555
2008,11,4,751
2008,11,2,1900
2008,11,5,1230
2008,11,6,948
2008,11,6,1327
2008,11,4,739
2008,11,4,902
2008,11,6,1418
2008,11,6,1426
2008,11,3,1110
2008,11,6,1901
2008,11,6,1932
2008,11,6,2327
2008,11,6,2355
2008,11,6,1028
2008,11,3,1830
2008,11,6,655
2008,11,3,503
2008,11,3,1917
2008,11,6,1311
2008,11,7,844
2008,11,4,620
2008,11,6,1658
2008,11,7,1508
2008,11,7,1549
2008,11,7,1558
2008,11,7,1653
2008,11,2,1100
2008,11,4,1748
2008,11,2,1800
2008,11,1,1306
2008,11,4,1745
2008,11,6,1410
2008,11,7,1924
2008,11,7,2135
2008,11,3,1224
2008,11,1,208
2008,11,7,1252
2008,11,7,732
2008,11,1,1650
2008,11,6,1908
2008,11,1,2113
2008,11,2,1315
2008,11,7,143
2008,11,1,110
2008,10,5,2224
2008,11,2,2045
2008,11,6,2025
2008,11,5,2118
2008,11,7,2020
2008,11,2,1755
2008,11,5,2250
2008,11,2,500
2008,11,6,1744
2008,11,7,1130
2008,11,6,1250
2008,11,5,330
2008,11,1,1831
2008,11,1,1245
2008,11,5,1147
2008,9,6,955
2008,10,5,529
2008,11,6,1357
2008,11,1,1316
2008,11,4,1737
2008,12,2,1105
2008,12,2,936
2008,11,6,2325
2008,11,5,1736
2008,11,6,1510
2008,11,4,1738
2008,11,7,1730
2008,11,3,720
2008,11,3,1856
2008,11,6,1944
2008,12,3,719
2008,12,2,855
2008,12,2,1913
2008,12,3,1115
2008,12,3,1135
2008,12,3,652
2008,11,1,2230
2008,11,1,1419
2008,12,3,1008
2008,11,7,924
2008,11,1,2324
2008,11,5,1310
2008,11,6,1451
2008,11,6,1839
2008,12,3,828
2008,11,3,115
2008,11,3,1251
2008,11,6,2045
2008,12,2,1617
2008,11,7,1925
2008,8,1,1549
2008,11,3,2122
2008,11,7,2158
2008,11,6,1939
2008,10,1,131
2008,10,5,1914
2008,11,2,1227
2008,11,3,106
2008,11,3,342
2008,10,3,1656
2008,11,6,928
2008,11,7,1926
2008,11,3,2019
2008,10,2,1150
2008,10,1,259
2008,9,2,643
2008,9,2,1430
2008,10,1,1535
2008,11,4,1129
2008,11,5,845
2008,11,3,1507
2008,11,6,1125
2008,11,2,1615
2008,10,4,1525
2008,11,5,1421
2008,11,7,825
2008,11,2,1733
2008,11,4,851
2008,11,4,1520
2008,11,5,100
2008,11,5,955
2008,11,5,1217
2008,11,4,1845
2008,11,7,258
2008,11,4,2034
2008,11,7,250
2008,11,4,1615
2008,11,5,2302
2008,11,3,1418
2008,11,1,1628
2008,11,6,2345
2008,10,6,100
2008,10,5,1038
2008,11,2,1723
2008,12,3,1615
2008,12,3,1816
2008,12,3,1859
2008,12,3,155
2008,12,4,556
2008,11,1,1250
2008,11,4,636
2008,11,4,635
2008,11,6,1233
2008,12,3,1525
2008,12,4,753
2008,12,4,1140
2008,11,3,1147
2008,12,4,1140
2008,12,4,1550
2008,12,4,1223
2008,10,6,1257
2008,11,2,1400
2008,11,5,1815
2008,11,6,1318
2008,11,3,2236
2008,11,7,1416
2008,11,4,2017
2008,11,5,1541
2008,11,6,840
2008,11,4,1650
2008,11,1,1940
2008,11,6,2320
2008,11,4,1454
2008,11,6,1142
2008,11,3,820
2008,11,2,1200
2008,11,4,1230
2008,11,5,1030
2008,11,2,1932
2008,11,3,2200
2008,11,4,43
2008,11,6,1712
2008,11,7,112
2008,11,6,1744
2008,11,1,1856
2008,11,6,2250
2008,11,2,1800
2008,11,3,1802
2008,11,4,2112
2008,11,5,825
2008,11,7,337
2008,11,2,1635
2008,11,2,2120
2008,11,3,1932
2008,11,6,1515
2008,11,2,2040
2008,11,3,545
2008,11,4,2103
2008,11,7,1052
2008,11,2,1325
2008,11,2,2040
2008,11,4,1440
2008,11,3,815
2008,11,7,2140
2008,11,7,1201
2008,11,3,1600
2008,11,2,1500
2008,11,2,807
2008,11,5,1850
2008,11,7,141
2008,11,4,845
2008,11,6,940
2008,11,7,110
2008,11,7,243
2008,11,1,2
2008,11,6,218
2008,11,6,148
2008,11,1,1608
2008,11,1,245
2008,11,2,840
2008,11,6,49
2008,11,7,234
2008,11,2,109
2008,11,3,835
2008,10,2,2250
2008,10,7,1227
2008,11,7,1916
2008,12,4,1433
2008,12,5,150
2008,11,7,1425
2008,11,7,1129
2008,9,7,1320
2008,11,7,146
2008,11,5,1335
2008,11,7,420
2008,11,7,1610
2008,11,3,1744
2008,11,6,1442
2008,11,1,1150
2008,11,2,2340
2008,11,3,1207
2008,11,3,1440
2008,11,4,1721
2008,11,5,940
2008,11,5,1813
2008,11,6,44
2008,11,5,2031
2008,11,6,2140
2008,11,7,115
2008,11,3,1810
2008,11,5,639
2008,11,4,1530
2008,11,4,2222
2008,10,5,1233
2008,11,1,2045
2008,11,5,1037
2008,11,7,1426
2008,11,2,1027
2008,11,7,448
2008,11,6,1932
2008,11,1,230
2008,11,6,2100
2008,11,3,838
2008,11,6,1940
2008,11,1,752
2008,11,5,743
2008,11,6,1600
2008,11,6,1505
2008,11,6,1645
2008,11,7,45
2008,11,6,1320
2008,11,5,2026
2008,11,7,1445
2008,11,1,1359
2008,11,5,2100
2008,11,5,2340
2008,11,6,1640
2008,11,2,1523
2008,11,3,1214
2008,10,1,339
2008,11,5,946
2008,11,7,2032
2008,11,7,1815
2008,11,4,252
2008,12,4,1525
2008,11,7,1125
2008,11,7,215
2008,11,7,25
2008,12,5,740
2008,12,4,650
2008,12,5,904
2008,12,4,628
2008,12,4,1559
2008,12,5,1110
2008,12,3,800
2008,12,5,1540
2008,12,5,1512
2008,12,5,1620
2008,12,5,1715
2008,11,7,1728
2008,11,4,213
2008,12,3,825
2008,12,4,635
2008,12,4,1033
2008,11,2,1345
2008,11,4,650
2008,10,6,230
2008,10,6,240
2008,11,1,912
2008,11,7,140
2008,11,7,1537
2008,11,7,1425
2008,11,6,821
2008,12,5,1900
2008,12,5,1728
2008,11,2,1612
2008,12,5,1915
2008,12,5,1813
2008,11,3,529
2008,11,6,2205
2008,11,5,1730
2008,11,7,650
2008,12,4,2006
2008,12,4,1659
2008,12,6,644
2008,12,6,854
2008,12,6,1507
2008,12,6,1535
2008,11,3,1418
2008,12,6,1745
2008,12,6,1503
2008,11,6,1711
2008,12,3,1413
2008,12,5,1742
2008,11,6,2005
2008,12,6,1809
2008,12,6,1604
2008,12,6,1658
2008,12,6,2255
2008,12,6,2329
2008,12,6,2255
2008,12,7,203
2008,12,7,158
2008,12,5,1400
2008,11,2,1745
2008,12,4,2050
2008,12,5,1530
2008,12,5,715
2008,12,7,1424
2008,12,7,1410
2008,12,6,2050
2008,12,7,1434
2008,12,7,1510
2008,12,7,1518
2008,12,7,1516
2008,12,7,1505
2008,12,7,1650
2008,12,7,1630
2008,12,7,1709
2008,12,7,1552
2008,12,7,1505
2008,12,7,1450
2008,12,7,1530
2008,12,7,1640
2008,12,7,1540
2008,12,7,1657
2008,12,7,1514
2008,12,7,1445
2008,12,7,1435
2008,12,6,653
2008,12,6,1010
2008,12,6,1749
2008,12,7,1545
2008,12,7,1806
2008,12,7,1800
2008,12,7,1750
2008,12,7,1615
2008,12,7,1640
2008,12,7,1650
2008,12,6,2355
2008,12,7,158
2008,12,7,155
2008,12,1,230
2008,12,7,1319
2008,12,7,1438
2008,12,7,1400
2008,12,1,933
2008,12,1,955
2008,12,1,915
2008,12,7,1552
2008,12,7,1525
2008,12,7,1733
2008,12,1,1545
2008,12,1,1725
2008,12,1,1553
2008,12,1,1420
2008,12,1,1734
2008,12,1,1820
2008,12,7,1450
2008,12,1,1855
2008,12,7,1445
2008,12,1,1721
2008,12,7,1526
2008,12,1,2044
2008,12,1,2240
2008,11,1,103
2008,12,1,110
2008,12,7,2010
2008,12,6,821
2008,12,5,740
2008,12,5,1950
2008,12,7,1337
2008,12,7,1430
2008,12,7,1555
2008,12,7,1624
2008,12,7,1510
2008,12,1,1148
2008,12,5,1750
2008,12,7,1453
2008,12,6,1432
2008,12,7,1420
2008,12,2,1205
2008,12,1,1325
2008,12,7,1635
2008,12,2,1500
2008,12,2,1530
2008,12,2,1553
2008,12,1,2020
2008,12,2,1717
2008,12,7,1643
2008,12,2,1740
2008,12,2,1717
2008,12,2,1720
2008,12,5,1825
2008,12,6,1228
2008,12,7,1430
2008,12,2,1836
2008,12,4,1008
2008,11,2,1529
2008,12,1,1456
2008,12,7,1907
2008,12,7,1500
2008,12,4,1503
2008,12,5,750
2008,12,7,1437
2008,12,2,1541
2008,12,2,1849
2008,12,7,1750
2008,12,2,1945
2008,12,2,2115
2008,12,3,4
2008,12,2,2235
2008,11,6,941
2008,9,5,640
2008,11,1,1209
2008,11,6,1848
2008,11,3,740
2008,11,7,2200
2008,11,2,935
2008,11,6,1930
2008,11,5,1502
2008,11,3,1625
2008,9,3,1615
2008,11,6,459
2008,11,2,211
2008,10,7,2237
2008,11,6,1204
2008,11,2,1325
2008,11,4,930
2008,11,4,1557
2008,12,6,950
2008,12,7,1605
2008,12,2,1440
2008,12,2,1254
2008,12,7,1420
2008,12,2,1215
2008,12,3,853
2008,12,7,1429
2008,12,2,1747
2008,12,1,2213
2008,12,4,1455
2008,12,3,1022
2008,12,6,1248
2008,12,3,1325
2008,12,7,1518
2008,12,3,1550
2008,12,7,1623
2008,12,3,1633
2008,12,2,1743
2008,12,3,1745
2008,12,3,1900
2008,12,3,1741
2008,12,3,1838
2008,12,3,1741
2008,12,3,1820
2008,12,2,2119
2008,12,3,615
2008,12,7,2234
2008,12,4,130
2008,11,2,1536
2008,11,3,1252
2008,12,4,651
2008,12,4,830
2008,12,4,957
2008,12,1,1429
2008,12,4,1010
2008,12,1,1549
2008,12,4,835
2008,12,1,1650
2008,12,4,1515
2008,12,4,1624
2008,12,4,1630
2008,12,4,1805
2008,12,4,715
2008,12,4,1830
2008,12,4,1853
2008,12,4,1755
2008,12,4,2010
2008,12,4,2205
2008,12,4,2245
2008,12,3,2130
2008,12,3,200
2008,12,1,1342
2008,12,4,1420
2008,12,4,1742
2008,12,5,735
2008,12,5,705
2008,11,3,1240
2008,11,7,1748
2008,12,3,542
2008,12,3,1635
2008,12,2,1700
2008,12,7,1353
2008,12,7,1430
2008,11,1,326
2008,12,5,650
2008,11,2,2019
2008,11,6,2122
2008,11,7,300
2008,11,4,1739
2008,11,1,1510
2008,11,5,647
2008,12,4,1056
2008,12,4,823
2008,11,2,1623
2008,11,5,724
2008,11,4,1135
2008,11,4,1305
2008,11,5,932
2008,11,7,1430
2008,11,4,1553
2008,11,5,1211
2008,12,4,1317
2008,11,2,1748
2008,11,1,2326
2008,11,7,2209
2008,11,3,831
2008,12,5,1000
2008,11,6,2332
2008,11,3,1847
2008,11,2,1558
2008,11,4,1058
2008,11,7,1338
2008,11,3,1106
2008,11,4,857
2008,11,6,2030
2008,11,7,202
2008,11,7,2145
2008,11,3,1555
2008,11,1,102
2008,11,5,856
2008,11,2,657
2008,11,2,1710
2008,11,5,250
2008,11,5,25
2008,11,1,2049
2008,11,6,1134
2008,11,3,1825
2008,11,5,1300
2008,11,5,2257
2008,11,1,2310
2008,11,5,306
2008,11,5,307
2008,12,2,1853
2008,11,3,1754
2008,11,5,2100
2008,11,6,2054
2008,12,2,2022
2008,11,6,50
2008,11,1,327
2008,11,5,1330
2008,11,6,1912
2008,11,3,1515
2008,11,4,2238
2008,11,7,209
2008,11,7,242
2008,11,1,1757
2008,11,1,1923
2008,11,2,1239
2008,12,5,958
2008,11,6,1256
2008,11,7,304
2008,12,3,1828
2008,12,2,1743
2008,12,7,1500
2008,12,7,1443
2008,12,5,159
2008,12,4,1436
2008,12,4,2319
2008,12,4,444
2008,11,4,1630
2008,11,1,1809
2008,2,7,154
2008,11,4,1439
2008,12,5,1832
2008,12,5,1704
2008,12,5,2350
2008,12,6,23
2008,12,7,1430
2008,12,1,1725
2008,12,6,433
2008,12,2,1227
2008,11,1,2027
2008,12,5,1239
2008,12,5,1535
2008,12,7,1446
2008,12,7,1430
2008,12,6,1114
2008,12,5,1257
2008,12,1,1210
2008,12,6,1545
2008,12,7,1705
2008,12,7,1745
2008,12,5,2109
2008,12,6,1745
2008,12,2,1712
2008,12,7,2315
2008,12,6,1715
2008,11,3,550
2008,12,6,1645
2008,12,6,1700
2008,12,6,1742
2008,12,7,1610
2008,12,7,30
2008,11,1,1548
2008,11,3,527
2008,11,6,1831
2008,12,1,1115
2008,12,2,1600
2008,12,5,610
2008,12,5,755
2008,12,6,938
2008,12,5,1634
2008,12,7,646
2008,12,5,959
2008,12,7,854
2008,12,7,917
2008,12,1,1129
2008,12,7,805
2008,12,7,1720
2008,12,5,1745
2008,12,7,1934
2008,12,3,2113
2008,12,7,1700
2008,12,6,1810
2008,12,1,335
2008,12,7,119
2008,12,7,2245
2008,12,7,1349
2008,12,1,923
2008,12,7,828
2008,12,5,2155
2008,12,1,230
2008,12,5,2227
2008,12,1,900
2008,11,1,1856
2008,12,5,1235
2008,12,6,1658
2008,12,6,1211
2008,12,3,1756
2008,12,7,1400
2008,12,7,1721
2008,12,7,1150
2008,12,2,1146
2008,12,7,1230
2008,12,1,1236
2008,12,2,1414
2008,12,5,748
2008,12,2,1628
2008,12,1,1317
2008,12,1,1657
2008,12,7,1329
2008,12,5,1818
2008,12,6,816
2008,12,1,51
2008,12,2,1818
2008,12,2,1439
2008,12,7,2355
2008,12,2,1740
2008,12,2,1815
2008,12,6,2000
2008,12,2,1855
2008,12,2,2230
2008,12,2,2252
2008,12,3,100
2008,12,3,1540
2008,11,3,1050
2008,11,5,1430
2008,12,7,1430
2008,12,1,425
2008,12,3,714
2008,12,6,950
2008,12,2,1133
2008,12,3,1315
2008,12,4,1734
2008,12,7,2133
2008,12,5,1451
2008,12,6,1854
2008,12,3,1716
2008,12,6,1030
2008,12,3,923
2008,12,6,841
2008,11,7,152
2008,11,6,1450
2008,12,6,38
2008,12,6,940
2008,12,7,1015
2008,12,4,2044
2008,12,2,1813
2008,12,3,1840
2008,12,3,1729
2008,12,3,2048
2008,12,3,1706
2008,12,6,530
2008,12,1,300
2008,12,3,1031
2008,12,3,1113
2008,12,4,706
2008,12,3,2000
2008,12,6,1829
2008,12,7,12
2008,12,7,1424
2008,11,2,1230
2008,12,2,1410
2008,12,3,1620
2008,12,7,1430
2008,12,2,1840
2008,12,3,1922
2008,12,4,1845
2008,12,5,1630
2008,12,6,304
2008,12,5,219
2008,12,6,104
2008,12,7,17
2008,12,2,642
2008,12,7,1359
2008,12,5,114
2008,12,1,105
2008,12,1,916
2008,12,2,2115
2008,12,5,826
2008,12,5,728
2008,11,3,2003
2008,11,6,2110
2008,11,5,1401
2008,11,2,1135
2008,11,7,1225
2008,12,4,1739
2008,12,7,1506
2008,11,6,1203
2008,12,4,757
2008,12,1,837
2008,11,7,1633
2008,12,6,1812
2008,11,3,1324
2008,11,1,1305
2008,12,7,1655
2008,12,2,1229
2008,12,7,1528
2008,12,7,1507
2008,12,7,1505
2008,12,7,58
2008,12,5,2235
2008,12,5,1812
2008,12,6,1930
2008,12,7,1520
2008,12,1,330
2008,12,7,1854
2008,12,2,1745
2008,12,4,1330
2008,12,1,2050
2008,11,7,1155
2008,12,6,12
2008,12,7,9
2008,12,6,1127
2008,12,3,2315
2008,12,2,1717
2008,12,6,2353
2008,11,7,2315
2008,11,7,1901
2008,12,3,1833
2008,11,1,1623
2008,11,3,952
2008,12,5,910
2008,12,3,722
2008,12,4,28
2008,12,5,1340
2008,12,5,1254
2008,12,6,746
2008,12,1,110
2008,12,5,1531
2008,12,5,1435
2008,12,5,1703
2008,12,4,2220
2008,12,4,1656
2008,12,7,1740
2008,12,7,1850
2008,12,3,1207
2008,12,5,1849
2008,12,5,1650
2008,12,5,1800
2008,12,5,1925
2008,12,4,1645
2008,12,5,2144
2008,12,7,236
2008,11,3,707
2008,12,7,100
2008,12,7,1745
2008,12,5,745
2008,12,5,1028
2008,12,3,645
2008,12,4,925
2008,12,4,945
2008,12,1,101
2008,12,6,749
2008,12,6,905
2008,12,6,925
2008,12,6,1200
2008,12,6,1752
2008,12,5,1720
2008,12,7,1800
2008,12,6,339
2008,12,6,2325
2008,12,7,441
2008,12,6,1040
2008,12,2,615
2008,12,6,1439
2008,12,6,903
2008,12,7,640
2008,12,7,1545
2008,12,4,1320
2008,12,5,1613
2008,12,6,1223
2008,12,7,1435
2008,12,6,1421
2008,12,2,1255
2008,12,7,150
2008,12,7,150
2008,12,7,2045
2008,12,7,210
2008,12,5,1807
2008,12,5,2100
2008,12,3,1809
2008,12,7,1200
2008,12,7,1918
2008,12,1,1635
2008,12,1,1843
2008,12,7,137
2008,12,5,1716
2008,12,1,135
2008,12,6,910
2008,12,6,950
2008,12,4,1740
2008,12,7,517
2008,12,2,1130
2008,12,5,300
2008,12,7,1617
2008,12,5,1920
2008,12,2,1236
2008,12,1,1650
2008,12,6,1220
2008,12,5,428
2008,12,2,2225
2008,12,5,1157
2008,12,5,1636
2008,12,1,250
2008,12,2,1348
2008,12,2,854
2008,12,2,1718
2008,12,7,1820
2008,12,3,1835
2008,11,5,1110
2008,11,6,1132
2008,11,1,1556
2008,12,5,652
2008,12,5,648
2008,12,7,1450
2008,11,7,306
2008,12,4,203
2008,12,5,1130
2008,11,1,1135
2008,11,4,2157
2008,11,6,1814
2008,11,2,700
2008,12,7,1516
2008,12,6,1900
2008,12,1,1918
2008,12,6,905
2008,12,6,1145
2008,12,6,2215
2008,12,1,139
2008,12,1,420
2008,12,1,658
2008,12,3,711
2008,12,1,425
2008,12,2,900
2008,12,2,1344
2008,12,2,1240
2008,12,2,1033
2008,12,2,1959
2008,12,3,1115
2008,12,2,1020
2008,12,2,2134
2008,12,4,1747
2008,12,6,1834
2008,12,2,1848
2008,11,7,35
2008,12,6,849
2008,12,3,1835
2008,12,3,1937
2008,12,3,230
2008,12,1,420
2008,12,4,15
2008,12,4,20
2008,12,3,2320
2008,12,4,15
2008,12,4,3
2008,12,3,2318
2008,12,4,47
2008,12,4,30
2008,12,4,106
2008,12,3,2319
2008,12,4,58
2008,12,3,1330
2008,12,3,1538
2008,12,4,840
2008,12,4,820
2008,12,4,830
2008,12,4,745
2008,12,4,636
2008,12,4,1110
2008,12,7,108
2008,12,4,1450
2008,12,3,1725
2008,12,3,1730
2008,12,3,1440
2008,12,4,1331
2008,12,7,1427
2008,12,7,1800
2008,12,4,115
2008,12,4,15
2008,12,4,30
2008,12,4,244
2008,12,4,24
2008,12,4,200
2008,12,3,2350
2008,12,3,2315
2008,12,4,2329
2008,12,4,10
2008,12,4,40
2008,12,7,41
2008,12,3,1147
2008,12,3,1321
2008,12,4,1545
2008,12,3,1511
2008,12,3,1758
2008,12,5,1927
2008,12,5,1535
2008,12,5,2005
2008,12,4,33
2008,12,4,35
2008,12,4,1552
2008,12,5,1943
2008,12,5,2200
2008,12,4,522
2008,12,6,152
2008,12,6,358
2008,12,4,22
2008,12,4,2220
2008,12,3,1626
2008,12,3,1945
2008,12,4,1920
2008,12,2,2237
2008,11,5,242
2008,12,4,36
2008,12,1,1744
2008,12,6,1247
2008,12,4,130
2008,12,6,1730
2008,12,6,1815
2008,12,1,415
2008,12,6,2020
2008,12,6,1609
2008,12,6,2047
2008,12,1,218
2008,12,4,650
2008,12,6,156
2008,12,2,515
2008,12,2,142
2008,12,7,1639
2008,12,3,1046
2008,12,3,2325
2008,12,7,308
2008,12,7,2000
2008,12,5,1706
2008,12,5,1608
2008,12,3,1830
2008,12,1,2015
2008,12,7,301
2008,12,5,1150
2008,12,5,1730
2008,12,6,102
2008,12,6,1713
2008,12,4,1813
2008,12,7,1415
2008,12,5,1728
2008,12,1,2130
2008,12,2,1620
2008,12,5,2300
2008,12,5,1634
2008,12,6,1308
2008,12,5,632
2008,12,7,1106
2008,12,7,1138
2008,12,4,1706
2008,12,5,1131
2008,12,6,2121
2008,12,7,1635
2008,12,7,1932
2008,12,7,2238
2008,12,7,2304
2008,12,3,48
2008,12,7,2300
2008,12,3,700
2008,12,2,542
2008,12,1,1215
2008,12,1,356
2008,12,7,2157
2008,12,7,1700
2008,12,1,1610
2008,12,6,1619
2008,12,2,2313
2008,12,1,2020
2008,12,1,402
2008,12,2,1553
2008,12,1,400
2008,12,3,625
2008,12,4,523
2008,12,4,1816
2008,12,7,1901
2008,12,6,1557
2008,12,7,610
2008,12,4,500
2008,12,1,1412
2008,12,7,1300
2008,12,1,1235
2008,12,2,905
2008,12,4,821
2008,12,1,301
2008,12,2,1625
2008,12,3,2321
2008,12,5,1813
2008,12,3,1229
2008,12,6,1152
2008,12,4,29
2008,12,6,1850
2008,12,7,1319
2008,12,4,243
2008,12,2,1758
2008,12,3,422
2008,12,4,24
2008,12,2,1921
2008,12,2,2153
2008,12,4,1137
2008,12,2,720
2008,12,4,649
2008,12,6,1549
2008,12,6,1352
2008,12,7,1450
2008,12,1,1814
2008,12,2,1315
2008,12,2,1458
2008,12,3,1144
2008,12,7,2310
2008,12,3,1008
2008,12,3,1048
2008,12,4,510
2008,12,3,1724
2008,12,3,1545
2008,12,2,1338
2008,12,7,211
2008,12,4,1117
2008,12,3,1807
2008,12,3,1842
2008,12,3,1728
2008,12,3,1240
2008,12,4,156
2008,12,3,35
2008,12,4,330
2008,12,4,107
2008,12,1,300
2008,12,7,2240
2008,12,4,502
2008,12,4,839
2008,12,1,1630
2008,12,4,950
2008,12,2,2020
2008,12,2,1340
2008,12,4,1315
2008,12,4,1430
2008,12,7,2200
2008,12,4,1510
2008,12,1,2213
2008,12,1,1732
2008,12,7,1221
2008,12,2,1425
2008,12,2,1837
2008,12,7,225
2008,12,6,2358
2008,12,2,427
2008,12,4,1246
2008,12,4,1246
2008,12,4,1351
2008,12,4,1417
2008,12,4,1223
2008,12,3,1419
2008,12,4,850
2008,12,4,28
2008,12,2,1752
2008,11,3,836
2008,12,4,807
2008,12,7,1452
2008,12,4,813
2008,12,2,1231
2008,12,4,1334
2008,12,3,957
2008,12,4,1059
2008,12,3,1630
2008,12,4,748
2008,12,4,1440
2008,12,6,1335
2008,12,7,2304
2008,12,4,2340
2008,12,7,1750
2008,12,3,1815
2008,12,4,735
2008,12,1,815
2008,12,4,1341
2008,12,1,1413
2008,12,4,1424
2008,12,3,1111
2008,12,2,2016
2008,12,2,641
2008,12,3,1752
2008,12,4,1525
